TaskID,TaskLink,ChallengeID,ChallengeLink,TaskName,TaskStatus,TaskPriority,MappedOn,CompletionTime,Mapper,ReviewStatus,Reviewer,ReviewedAt,ReviewTimeSeconds,AdditionalReviewers,Comments,BundleId,IsBundlePrimary,Tags
120195876,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195876]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629588","Not_An_Issue","High",2021-11-17T13:23:53.682+01:00,342344,"joost schouppe",,"",,"","","joost schouppe: should be filtered away on our side","","",""
120195864,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195864]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2636812","Fixed","High",2021-11-17T13:25:00.270+01:00,59424,"joost schouppe",,"",,"","","","","",""
120195872,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195872]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2636813","Fixed","High",2021-11-17T13:25:26.022+01:00,25590,"joost schouppe",,"",,"","","","","",""
120195792,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195792]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629015","Already_Fixed","High",2021-11-17T13:26:56.494+01:00,11903,"joost schouppe",,"",,"","","","","",""
120195796,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195796]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629012","Already_Fixed","High",2021-11-17T13:27:00.016+01:00,3371,"joost schouppe",,"",,"","","","","",""
120195761,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195761]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627379","Already_Fixed","High",2021-11-17T19:41:27.397+01:00,80151,"joost schouppe",,"",,"","","","","",""
120195785,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195785]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631996","Already_Fixed","High",2021-11-17T19:43:52.009+01:00,19001,"joost schouppe",,"",,"","","","","",""
120195783,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195783]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631993","Already_Fixed","High",2021-11-17T19:43:19.419+01:00,73856,"joost schouppe",,"",,"","","","","",""
120195786,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195786]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2632002","Already_Fixed","High",2021-11-17T19:44:08.351+01:00,9753,"joost schouppe",,"",,"","","","","",""
120195788,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195788]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2632007","Already_Fixed","High",2021-11-17T19:44:21.642+01:00,7660,"joost schouppe",,"",,"","","","","",""
120195781,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195781]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631981","Already_Fixed","High",2021-11-17T19:44:27.078+01:00,5287,"joost schouppe",,"",,"","","","","",""
120195736,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195736]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627183","Already_Fixed","High",2021-11-17T19:42:05.418+01:00,37825,"joost schouppe",,"",,"","","","","",""
120195782,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195782]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631992","Already_Fixed","High",2021-11-17T19:43:26.139+01:00,6563,"joost schouppe",,"",,"","","","","",""
120195784,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195784]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631994","Already_Fixed","High",2021-11-17T19:43:32.853+01:00,6549,"joost schouppe",,"",,"","","","","",""
120195780,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195780]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631890","Already_Fixed","High",2021-11-17T19:44:40.798+01:00,13500,"joost schouppe",,"",,"","","","","",""
120195779,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195779]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631888","Already_Fixed","High",2021-11-17T19:44:47.689+01:00,6623,"joost schouppe",,"",,"","","","","",""
120195776,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195776]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631842","Already_Fixed","High",2021-11-17T19:45:22.168+01:00,6125,"joost schouppe",,"",,"","","","","",""
120195764,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195764]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631664","Already_Fixed","High",2021-11-17T19:45:51.942+01:00,6398,"joost schouppe",,"",,"","","","","",""
120195787,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195787]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2632005","Already_Fixed","High",2021-11-17T19:43:58.451+01:00,6301,"joost schouppe",,"",,"","","","","",""
120195774,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195774]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631826","Already_Fixed","High",2021-11-17T19:46:31.052+01:00,5343,"joost schouppe",,"",,"","","","","",""
120195771,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195771]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631790","Already_Fixed","High",2021-11-17T19:46:45.178+01:00,7770,"joost schouppe",,"",,"","","","","",""
120195789,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195789]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2632008","Already_Fixed","High",2021-11-17T19:44:13.832+01:00,5336,"joost schouppe",,"",,"","","","","",""
120195765,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195765]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631713","Already_Fixed","High",2021-11-17T19:45:45.398+01:00,18016,"joost schouppe",,"",,"","","","","",""
120195772,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195772]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631792","Already_Fixed","High",2021-11-17T19:46:37.266+01:00,6055,"joost schouppe",,"",,"","","","","",""
120195778,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195778]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631864","Already_Fixed","High",2021-11-17T19:45:09.725+01:00,21888,"joost schouppe",,"",,"","","","","",""
120195777,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195777]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631847","Already_Fixed","High",2021-11-17T19:45:15.828+01:00,5955,"joost schouppe",,"",,"","","","","",""
120195775,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195775]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631841","Already_Fixed","High",2021-11-17T19:45:27.244+01:00,4860,"joost schouppe",,"",,"","","","","",""
120195843,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195843]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631662","Already_Fixed","High",2021-11-17T19:46:07.223+01:00,14882,"joost schouppe",,"",,"","","","","",""
120195763,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195763]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631663","Already_Fixed","High",2021-11-17T19:46:13.192+01:00,5747,"joost schouppe",,"",,"","","","","",""
120195773,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195773]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631802","Already_Fixed","High",2021-11-17T19:46:25.538+01:00,12214,"joost schouppe",,"",,"","","","","",""
120195769,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195769]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631779","Already_Fixed","High",2021-11-17T19:48:10.865+01:00,4765,"joost schouppe",,"",,"","","","","",""
120195770,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195770]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631782","Already_Fixed","High",2021-11-17T19:48:05.961+01:00,80392,"joost schouppe",,"",,"","","","","",""
120195766,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195766]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631734","Already_Fixed","High",2021-11-17T19:48:41.111+01:00,30100,"joost schouppe",,"",,"","","","","",""
120195768,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195768]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631753","Already_Fixed","High",2021-11-17T19:48:47.025+01:00,5745,"joost schouppe",,"",,"","","","","",""
120195767,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195767]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2631745","Already_Fixed","High",2021-11-17T19:48:52.349+01:00,5129,"joost schouppe",,"",,"","","","","",""
120195830,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195830]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629394","Already_Fixed","High",2021-11-17T19:51:49.243+01:00,16150,"joost schouppe",,"",,"","","","","",""
120195844,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195844]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2633110","Already_Fixed","High",2021-11-17T19:51:32.940+01:00,77678,"joost schouppe",,"",,"","","","","",""
120195715,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195715]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2634028","Fixed","High",2021-11-18T19:04:26.447+01:00,107009,"Thibault Rommel",,"",,"","","","","",""
120195829,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195829]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629359","Already_Fixed","High",2021-11-17T19:52:08.292+01:00,18841,"joost schouppe",,"",,"","","","","",""
120195810,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195810]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627349","Already_Fixed","High",2021-11-17T19:54:43.941+01:00,34448,"joost schouppe",,"",,"","","","","",""
120195900,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195900]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627348","Already_Fixed","High",2021-11-17T19:54:54.496+01:00,10324,"joost schouppe",,"",,"","","","","",""
120195896,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195896]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2626455","Already_Fixed","High",2021-11-17T19:55:43.753+01:00,12708,"joost schouppe",,"",,"","","","","",""
120195747,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195747]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627207","Already_Fixed","High",2021-11-17T19:56:46.422+01:00,8904,"joost schouppe",,"",,"","","","","",""
120195804,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195804]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2626456","Already_Fixed","High",2021-11-17T19:55:49.493+01:00,5586,"joost schouppe",,"",,"","","","","",""
120195752,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195752]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627318","Already_Fixed","High",2021-11-17T19:55:53.951+01:00,4253,"joost schouppe",,"",,"","","","","",""
120195723,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195723]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627001","Already_Fixed","High",2021-11-17T19:56:10.030+01:00,15925,"joost schouppe",,"",,"","","","","",""
120195735,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195735]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627182","Already_Fixed","High",2021-11-17T19:56:37.351+01:00,27094,"joost schouppe",,"",,"","","","","",""
120195746,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195746]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627206","Already_Fixed","High",2021-11-17T19:56:51.182+01:00,4547,"joost schouppe",,"",,"","","","","",""
120195742,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195742]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627193","Already_Fixed","High",2021-11-17T20:00:42.803+01:00,4556,"joost schouppe",,"",,"","","","","",""
120195738,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195738]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627187","Already_Fixed","High",2021-11-17T20:00:52.797+01:00,4863,"joost schouppe",,"",,"","","","","",""
120195743,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195743]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627194","Already_Fixed","High",2021-11-17T20:00:47.772+01:00,4534,"joost schouppe",,"",,"","","","","",""
120195740,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195740]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627191","Already_Fixed","High",2021-11-17T20:01:07.754+01:00,4161,"joost schouppe",,"",,"","","","","",""
120195741,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195741]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627192","Already_Fixed","High",2021-11-17T20:00:58.455+01:00,5256,"joost schouppe",,"",,"","","","","",""
120195739,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195739]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627188","Already_Fixed","High",2021-11-17T20:01:12.254+01:00,4295,"joost schouppe",,"",,"","","","","",""
120195745,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195745]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627202","Already_Fixed","High",2021-11-17T20:01:49.520+01:00,37074,"joost schouppe",,"",,"","","","","",""
120195749,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195749]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627211","Already_Fixed","High",2021-11-17T20:02:22.422+01:00,32760,"joost schouppe",,"",,"","","","","",""
120195748,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195748]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627208","Already_Fixed","High",2021-11-17T20:02:36.147+01:00,13524,"joost schouppe",,"",,"","","","","",""
120195750,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195750]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627214","Already_Fixed","High",2021-11-17T20:02:40.520+01:00,4229,"joost schouppe",,"",,"","","","","",""
120195728,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195728]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627148","Already_Fixed","High",2021-11-17T20:03:00.740+01:00,20004,"joost schouppe",,"",,"","","","","",""
120195806,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195806]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627126","Already_Fixed","High",2021-11-17T20:04:18.427+01:00,4076,"joost schouppe",,"",,"","","","","",""
120195898,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195898]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627125","Fixed","High",2021-11-17T20:04:22.919+01:00,4342,"joost schouppe",,"",,"","","","","",""
120195729,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195729]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627154","Already_Fixed","High",2021-11-17T20:04:58.564+01:00,5001,"joost schouppe",,"",,"","","","","",""
120195734,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195734]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627181","Already_Fixed","High",2021-11-17T20:06:39.939+01:00,4401,"joost schouppe",,"",,"","","","","",""
120195727,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195727]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627077","Already_Fixed","High",2021-11-17T20:07:52.587+01:00,72501,"joost schouppe",,"",,"","","","","",""
120195726,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195726]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627070","Already_Fixed","High",2021-11-17T20:08:08.831+01:00,16092,"joost schouppe",,"",,"","","","","",""
120195725,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195725]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627049","Already_Fixed","High",2021-11-17T20:10:49.187+01:00,8487,"joost schouppe",,"",,"","","","","",""
120195897,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195897]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627116","Already_Fixed","High",2021-11-17T20:10:17.845+01:00,15946,"joost schouppe",,"",,"","","","","",""
120195724,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195724]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2627029","Already_Fixed","High",2021-11-17T20:10:40.535+01:00,17523,"joost schouppe",,"",,"","","","","",""
120195802,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195802]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2638038","Already_Fixed","High",2021-11-18T18:04:34.895+01:00,5032,"Thibault Rommel",,"",,"","","","","",""
120195848,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195848]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2638776","Not_An_Issue","High",2021-11-18T18:05:53.020+01:00,34492,"Thibault Rommel",,"",,"","","","","",""
120195817,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195817]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637925","Already_Fixed","High",2021-11-18T18:04:08.026+01:00,6890,"Thibault Rommel",,"",,"","","","","",""
120195800,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195800]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637902","Already_Fixed","High",2021-11-18T18:04:56.450+01:00,5817,"Thibault Rommel",,"",,"","","","","",""
120195892,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195892]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637924","Already_Fixed","High",2021-11-18T18:04:16.004+01:00,7847,"Thibault Rommel",,"",,"","","","","",""
120195819,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195819]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2638032","Already_Fixed","High",2021-11-18T18:04:50.502+01:00,5270,"Thibault Rommel",,"",,"","","","","",""
120195846,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195846]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637893","Already_Fixed","High",2021-11-18T18:05:07.287+01:00,5583,"Thibault Rommel",,"",,"","","","","",""
120195849,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195849]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2638782","Not_An_Issue","High",2021-11-18T18:05:18.396+01:00,10973,"Thibault Rommel",,"",,"","","","","",""
120195878,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195878]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2630079","Fixed","High",2021-11-18T19:01:14.751+01:00,6752,"Thibault Rommel",,"",,"","","","","",""
120195813,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195813]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2633702","Already_Fixed","High",2021-11-18T19:02:31.127+01:00,4050,"Thibault Rommel",,"",,"","","","","",""
120195812,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195812]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2633449","Already_Fixed","High",2021-11-18T19:02:35.477+01:00,4221,"Thibault Rommel",,"",,"","","","","",""
120195874,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195874]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637803","Fixed","High",2021-11-18T19:11:06.550+01:00,5135,"Thibault Rommel",,"",,"","","","","",""
120195867,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195867]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637824","Fixed","High",2021-11-18T19:10:44.219+01:00,6037,"Thibault Rommel",,"",,"","","","","",""
120195891,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195891]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2637792","Fixed","High",2021-11-18T19:11:01.242+01:00,6001,"Thibault Rommel",,"",,"","","","","",""
120195851,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195851]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2628917","Fixed","High",2021-11-18T20:55:18.412+01:00,122480,"Thibault Rommel",,"",,"","","","","",""
120195858,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195858]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2629750","Fixed","High",2021-11-18T21:02:39.815+01:00,11113,"Thibault Rommel",,"",,"","","","","",""
120195881,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195881]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2628583","Fixed","High",2021-11-18T21:03:29.334+01:00,16735,"Thibault Rommel",,"",,"","","","","",""
120195883,[[hyperlink URL link=https://maproulette.org/challenge/23548/task/120195883]],23548,[[hyperlink URL link=https://maproulette.org/browse/challenges/23548]],"2628609","Fixed","High",2021-11-18T21:03:44.065+01:00,13157,"Thibault Rommel",,"",,"","","","","",""
